Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec
2025-11-22 08:49:22.118,200,200,200
2025-11-22 08:49:32.118,200,199,200
2025-11-22 08:49:42.117,199,200,200
2025-11-22 08:49:52.118,198,200,200
2025-11-22 08:50:02.117,199,199,200
2025-11-22 08:50:12.118,199,200,200
2025-11-22 08:50:22.118,199,200,200
2025-11-22 08:50:32.118,197,199,200
2025-11-22 08:50:42.119,199,200,200
2025-11-22 08:50:52.118,197,200,200
2025-11-22 08:51:02.118,200,200,200
2025-11-22 08:51:12.118,198,200,200
2025-11-22 08:51:22.118,198,199,200
2025-11-22 08:51:32.118,199,200,200
2025-11-22 08:51:42.117,200,200,200
2025-11-22 08:51:52.119,198,200,200
2025-11-22 08:52:02.118,197,200,200
2025-11-22 08:52:12.118,200,200,200
2025-11-22 08:52:22.117,199,199,200
2025-11-22 08:52:32.117,199,200,200
2025-11-22 08:52:42.118,200,200,200
2025-11-22 08:52:52.118,195,200,200
2025-11-22 08:53:02.118,200,199,200
2025-11-22 08:53:12.118,198,200,200
2025-11-22 08:53:22.118,200,200,200
2025-11-22 08:53:32.118,199,199,200
2025-11-22 08:53:42.118,200,200,200
2025-11-22 08:53:52.118,199,200,200
2025-11-22 08:54:02.118,197,199,200
2025-11-22 08:54:12.118,200,200,200
2025-11-22 08:54:22.118,198,197,200
2025-11-22 08:54:32.118,200,200,200
2025-11-22 08:54:42.118,200,200,200
2025-11-22 08:54:52.118,200,200,200
2025-11-22 08:55:02.118,200,199,200
2025-11-22 08:55:12.118,199,200,200
2025-11-22 08:55:22.118,200,200,200
2025-11-22 08:55:32.118,198,200,200
2025-11-22 08:55:42.118,199,200,200
2025-11-22 08:55:52.118,199,200,200
2025-11-22 08:56:02.118,199,200,200
2025-11-22 08:56:12.117,199,200,200
2025-11-22 08:56:22.118,198,200,200
2025-11-22 08:56:32.118,198,200,200
2025-11-22 08:56:42.117,199,200,200
2025-11-22 08:56:52.118,200,200,200
2025-11-22 08:57:02.117,198,200,200
2025-11-22 08:57:12.118,197,200,200
2025-11-22 08:57:22.118,200,200,200
2025-11-22 08:57:32.118,199,200,200
2025-11-22 08:57:42.117,199,200,200
2025-11-22 08:57:52.118,199,200,200
2025-11-22 08:58:02.118,199,200,200
2025-11-22 08:58:12.117,198,200,200
2025-11-22 08:58:22.118,197,200,200
2025-11-22 08:58:32.118,200,200,200
2025-11-22 08:58:42.118,199,200,200
2025-11-22 08:58:52.117,198,200,200
2025-11-22 08:59:02.118,198,200,200
2025-11-22 08:59:12.118,200,200,200
2025-11-22 08:59:22.118,200,200,200
2025-11-22 08:59:32.118,200,200,200
2025-11-22 08:59:42.118,199,200,200
2025-11-22 08:59:52.119,199,200,200
2025-11-22 09:00:02.118,199,200,200
2025-11-22 09:00:12.117,199,200,200
2025-11-22 09:00:22.118,200,200,200
2025-11-22 09:00:32.118,199,200,200
2025-11-22 09:00:42.118,200,199,200
2025-11-22 09:00:52.118,199,200,200
2025-11-22 09:01:02.118,198,200,200
2025-11-22 09:01:12.119,200,200,200
2025-11-22 09:01:22.119,199,200,200
2025-11-22 09:01:32.118,199,200,200
2025-11-22 09:01:42.119,199,199,200
2025-11-22 09:01:52.118,200,199,200
2025-11-22 09:02:02.118,200,200,200
2025-11-22 09:02:12.118,198,200,200
2025-11-22 09:02:22.118,196,200,200
2025-11-22 09:02:32.118,199,200,200
2025-11-22 09:02:42.120,199,199,200
2025-11-22 09:02:52.118,198,198,200
2025-11-22 09:03:02.118,199,200,200
2025-11-22 09:03:12.118,198,200,200
2025-11-22 09:03:22.119,197,200,200
2025-11-22 09:03:32.118,199,199,200
2025-11-22 09:03:42.118,200,198,200
2025-11-22 09:03:52.118,197,200,200
2025-11-22 09:04:02.118,197,200,200
2025-11-22 09:04:12.118,198,200,200
2025-11-22 09:04:22.118,200,200,200
2025-11-22 09:04:32.118,199,199,200
2025-11-22 09:04:42.118,199,199,200
2025-11-22 09:04:52.117,198,200,200
2025-11-22 09:05:02.117,199,200,200
2025-11-22 09:05:12.118,200,200,200
2025-11-22 09:05:22.118,198,199,200
2025-11-22 09:05:32.119,200,200,200
2025-11-22 09:05:42.118,199,200,200
2025-11-22 09:05:52.118,199,199,200
2025-11-22 09:06:02.117,200,200,200
2025-11-22 09:06:12.117,198,200,200
2025-11-22 09:06:22.118,198,200,200
2025-11-22 09:06:32.118,198,199,200
2025-11-22 09:06:42.117,196,199,200
2025-11-22 09:06:52.118,196,200,200
2025-11-22 09:07:02.118,199,199,200
2025-11-22 09:07:12.118,198,199,200
2025-11-22 09:07:22.118,199,199,200
2025-11-22 09:07:32.118,200,198,200
2025-11-22 09:07:42.118,198,200,200
2025-11-22 09:07:52.118,199,200,200
2025-11-22 09:08:02.118,200,200,200
2025-11-22 09:08:12.118,199,200,200
2025-11-22 09:08:22.118,199,200,200
2025-11-22 09:08:32.118,198,198,200
2025-11-22 09:08:42.120,199,200,200
2025-11-22 09:08:52.118,199,200,200
2025-11-22 09:09:02.119,200,200,200
2025-11-22 09:09:12.118,198,198,200
2025-11-22 09:09:22.118,197,200,200
2025-11-22 09:09:32.118,133,200,200
2025-11-22 09:09:42.118,199,200,200
2025-11-22 09:09:52.118,200,200,200
2025-11-22 09:10:02.118,199,200,200
2025-11-22 09:10:12.118,198,199,200
