Timestamp,Yaw_Angle(degrees)
2025-10-25 09:59:28,-129.5
2025-10-25 09:59:28,-128.63
2025-10-25 09:59:28,-127.63
2025-10-25 09:59:28,-126.69
2025-10-25 09:59:28,-125.75
2025-10-25 09:59:28,-124.75
2025-10-25 09:59:28,-124.13
2025-10-25 09:59:28,-123.13
2025-10-25 09:59:28,-122.19
2025-10-25 09:59:28,-121.19
2025-10-25 09:59:28,-120.25
2025-10-25 09:59:28,-119.25
2025-10-25 09:59:28,-118.57
2025-10-25 09:59:28,-117.57
2025-10-25 09:59:28,-116.25
2025-10-25 09:59:28,-115.25
2025-10-25 09:59:28,-114.25
2025-10-25 09:59:28,-113.57
2025-10-25 09:59:28,-112.32
2025-10-25 09:59:28,-111.69
2025-10-25 09:59:29,-110.69
2025-10-25 09:59:29,-109.69
2025-10-25 09:59:29,-108.75
2025-10-25 09:59:29,-107.82
2025-10-25 09:59:29,-106.94
2025-10-25 09:59:29,-106.13
2025-10-25 09:59:29,-105.57
2025-10-25 09:59:29,-104.44
2025-10-25 09:59:29,-103.63
2025-10-25 09:59:29,-102.82
2025-10-25 09:59:29,-102.07
2025-10-25 09:59:29,-101.25
2025-10-25 09:59:29,-100.5
2025-10-25 09:59:29,-99.69
2025-10-25 09:59:29,-99.19
2025-10-25 09:59:29,-98.44
2025-10-25 09:59:29,-97.63
2025-10-25 09:59:29,-96.82
2025-10-25 09:59:29,-96.07
2025-10-25 09:59:29,-95.25
2025-10-25 09:59:29,-94.75
2025-10-25 09:59:29,-93.94
2025-10-25 09:59:29,-93.13
2025-10-25 09:59:29,-92.07
2025-10-25 09:59:29,-91.25
2025-10-25 09:59:29,-90.69
2025-10-25 09:59:29,-89.82
2025-10-25 09:59:29,-88.94
2025-10-25 09:59:29,-88.07
2025-10-25 09:59:29,-87.19
2025-10-25 09:59:29,-86.32
2025-10-25 09:59:29,-85.5
2025-10-25 09:59:29,-84.63
2025-10-25 09:59:29,-84.07
2025-10-25 09:59:29,-83.25
2025-10-25 09:59:30,-82.38
2025-10-25 09:59:30,-81.63
2025-10-25 09:59:30,-80.57
2025-10-25 09:59:30,-80.07
2025-10-25 09:59:30,-79.32
2025-10-25 09:59:30,-78.63
2025-10-25 09:59:30,-77.94
2025-10-25 09:59:30,-77.25
2025-10-25 09:59:30,-76.63
2025-10-25 09:59:30,-75.94
2025-10-25 09:59:30,-75.32
2025-10-25 09:59:30,-74.63
2025-10-25 09:59:30,-74.19
2025-10-25 09:59:30,-73.5
2025-10-25 09:59:30,-72.82
2025-10-25 09:59:30,-72.07
2025-10-25 09:59:30,-71.07
2025-10-25 09:59:30,-70.57
2025-10-25 09:59:30,-69.82
2025-10-25 09:59:30,-69
2025-10-25 09:59:30,-68.19
2025-10-25 09:59:30,-67.38
2025-10-25 09:59:30,-66.57
2025-10-25 09:59:30,-66
2025-10-25 09:59:30,-65.13
2025-10-25 09:59:30,-64.32
2025-10-25 09:59:30,-63.44
2025-10-25 09:59:30,-62.63
2025-10-25 09:59:30,-61.69
2025-10-25 09:59:30,-60.82
2025-10-25 09:59:30,-59.69
2025-10-25 09:59:30,-59.13
2025-10-25 09:59:30,-58.25
2025-10-25 09:59:30,-57.38
2025-10-25 09:59:31,-56.57
2025-10-25 09:59:31,-55.69
2025-10-25 09:59:31,-54.82
2025-10-25 09:59:31,-54.19
2025-10-25 09:59:31,-53.32
2025-10-25 09:59:31,-52.5
2025-10-25 09:59:31,-51.63
2025-10-25 09:59:31,-50.75
2025-10-25 09:59:31,-49.88
2025-10-25 09:59:31,-49
2025-10-25 09:59:31,-48.13
2025-10-25 09:59:31,-47.19
2025-10-25 09:59:31,-46.32
2025-10-25 09:59:31,-45.44
2025-10-25 09:59:31,-44.63
2025-10-25 09:59:31,-43.75
2025-10-25 09:59:31,-43.19
2025-10-25 09:59:31,-42.38
2025-10-25 09:59:31,-41.57
2025-10-25 09:59:31,-40.75
2025-10-25 09:59:31,-39.94
2025-10-25 09:59:31,-39.07
2025-10-25 09:59:31,-38.57
2025-10-25 09:59:31,-37.75
2025-10-25 09:59:31,-36.94
2025-10-25 09:59:31,-35.82
2025-10-25 09:59:31,-35
2025-10-25 09:59:31,-34.19
