imestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS,theta_yaw
2026-05-06 16:15:44.231,0,9,10,0.00,-0.4287,0.1563,1.8680,3.5211,0.0000,-0.4281,0.1719,-85.1766
2026-05-06 16:15:44.731,0,10,10,0.00,-0.4372,0.1534,1.7224,3.5122,0.0000,-0.4378,0.1622,-100.4406
2026-05-06 16:15:45.231,0,10,10,0.00,-0.4380,0.1165,1.5781,3.5391,0.0000,-0.4410,0.1590,-112.6300
2026-05-06 16:15:45.731,0,8,10,0.00,-0.4415,0.1508,1.4471,3.6025,0.0000,-0.4420,0.1580,-106.2427
2026-05-06 16:15:46.231,0,10,10,0.00,-0.4445,0.1649,1.3323,3.6994,0.0000,-0.4423,0.1577,-99.2499
2026-05-06 16:15:46.731,0,10,10,0.00,-0.4360,0.1331,1.2479,3.8166,0.0000,-0.4424,0.1576,-93.6283
2026-05-06 16:15:47.231,0,10,10,0.00,-0.4360,0.1331,1.1982,3.9496,0.0000,-0.4425,0.1575,-93.8610
2026-05-06 16:15:47.731,0,9,10,0.00,-0.4360,0.1331,1.1852,4.0909,0.0000,-0.4425,0.1575,-93.8857
2026-05-06 16:15:48.231,0,10,10,0.00,-0.4360,0.1331,1.2097,4.2304,0.0000,-0.4425,0.1575,-93.9840
2026-05-06 16:15:48.731,0,10,10,0.00,-0.4360,0.1331,1.2700,4.3588,0.0000,-0.4425,0.1575,-93.9898
2026-05-06 16:15:49.231,0,10,10,0.00,-0.4360,0.1331,1.3621,4.4669,0.0000,-0.4425,0.1575,-93.9997
2026-05-06 16:15:49.731,0,10,10,0.00,-0.4360,0.1331,1.4792,4.5470,0.0000,-0.4425,0.1575,-93.9949
2026-05-06 16:15:50.231,0,10,10,0.00,-0.4360,0.1331,1.6131,4.5935,0.0000,-0.4425,0.1575,-93.9861
2026-05-06 16:15:50.731,0,10,10,0.00,-0.4360,0.1331,1.7548,4.6032,0.0000,-0.4425,0.1575,-93.9637
2026-05-06 16:15:51.231,0,10,10,0.00,-0.4360,0.1331,1.8937,4.5755,0.0000,-0.4425,0.1575,-93.8876
2026-05-06 16:15:51.731,0,10,10,0.00,-0.4360,0.1331,2.0207,4.5121,0.0000,-0.4425,0.1575,-93.8400
2026-05-06 16:15:52.231,0,10,10,0.00,-0.4360,0.1331,2.1265,4.4177,0.0000,-0.4425,0.1575,-93.8648
2026-05-06 16:15:52.731,0,10,10,0.00,-0.4360,0.1331,2.2040,4.2986,0.0000,-0.4425,0.1575,-93.8769
2026-05-06 16:15:53.231,0,10,10,0.00,-0.4360,0.1331,2.2473,4.1636,0.0000,-0.4425,0.1575,-92.7060
2026-05-06 16:15:53.731,0,10,10,0.00,-0.4360,0.1331,2.2537,4.0219,0.0000,-0.4425,0.1575,-87.1528
2026-05-06 16:15:54.231,0,10,10,0.00,-0.4360,0.1331,2.2227,3.8835,0.0000,-0.4425,0.1575,-87.2202
2026-05-06 16:15:54.731,0,10,10,0.00,-0.4360,0.1331,2.1563,3.7580,0.0000,-0.4425,0.1575,-88.6414
2026-05-06 16:15:55.231,0,10,10,0.00,-0.4360,0.1331,2.0595,3.6545,0.0000,-0.4425,0.1575,-89.8855
2026-05-06 16:15:55.731,0,10,10,0.00,-0.4360,0.1331,1.9387,3.5799,0.0000,-0.4425,0.1575,-90.3330
2026-05-06 16:15:56.231,0,10,10,0.00,-0.4360,0.1331,1.8026,3.5397,0.0000,-0.4425,0.1575,-90.2984
2026-05-06 16:15:56.731,0,10,10,0.00,-0.4360,0.1331,1.6608,3.5366,0.0000,-0.4425,0.1575,-90.1517
2026-05-06 16:15:57.231,0,10,10,0.00,-0.4360,0.1331,1.5232,3.5709,0.0000,-0.4425,0.1575,-90.1182
2026-05-06 16:15:57.731,0,10,10,0.00,-0.4360,0.1331,1.3994,3.6401,0.0000,-0.4425,0.1575,-90.1561
2026-05-06 16:15:58.231,0,10,10,0.00,0.0001,0.0001,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:15:58.731,0,10,10,0.00,0.0000,0.0001,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:15:59.231,0,10,10,0.00,0.0001,-0.0003,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:15:59.731,0,10,10,0.00,-0.0003,0.0000,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:16:00.231,0,9,10,0.00,-0.0001,-0.0001,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:16:00.731,0,10,10,0.00,0.0000,0.0000,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:16:01.231,0,10,10,0.00,0.0000,0.0001,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:16:01.731,0,10,10,0.00,0.0000,0.0000,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:16:02.231,0,10,10,0.00,0.0000,0.0000,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:16:02.731,0,10,10,0.00,0.0000,0.0000,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:16:03.231,0,10,10,0.00,-0.0003,0.0001,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:16:03.731,0,10,10,0.00,-0.0001,-0.0004,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:16:04.231,0,10,10,0.00,0.0000,0.0003,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:16:04.731,0,10,10,0.00,0.0000,-0.0001,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:16:05.231,0,10,10,0.00,0.0000,-0.0003,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:16:05.731,0,10,10,0.00,0.0003,0.0000,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:16:06.231,0,10,10,0.00,-0.0001,0.0004,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:16:06.731,0,1,10,0.00,-0.0001,0.0000,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1737
2026-05-06 16:16:07.231,0,0,10,0.00,-0.0001,0.0000,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.1831
2026-05-06 16:16:07.731,0,0,10,0.00,-0.0001,0.0000,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.2020
2026-05-06 16:16:08.231,0,0,10,0.00,-0.0001,0.0000,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.2059
2026-05-06 16:16:08.731,0,0,10,0.00,-0.0001,0.0000,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.2213
2026-05-06 16:16:09.231,0,4,10,0.00,-0.0001,0.0000,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.2254
2026-05-06 16:16:09.731,0,10,10,0.00,0.0000,0.0000,1.3664,3.6669,0.0000,-0.4425,0.1575,-90.2345
2026-05-06 16:16:10.231,0,10,10,0.00,0.1406,-0.0016,1.3783,3.6569,0.0000,-0.4425,0.1575,-89.8668
2026-05-06 16:16:10.731,0,10,10,0.00,0.2906,0.0000,1.4249,3.6268,0.0000,-0.4425,0.1575,-82.0416
2026-05-06 16:16:11.231,0,10,10,0.00,0.4469,-0.0007,1.5147,3.5981,0.0000,-0.4425,0.1575,-65.6938
2026-05-06 16:16:11.731,0,10,10,0.00,0.4428,0.0000,1.6219,3.6031,0.0000,-0.4425,0.1575,-43.6675
2026-05-06 16:16:12.231,0,10,10,0.00,0.4456,0.0000,1.7231,3.6497,0.0000,-0.4425,0.1575,-21.2941
2026-05-06 16:16:12.731,0,10,10,0.00,0.4280,0.0000,1.7983,3.7312,0.0000,-0.3034,0.2966,1.6420
2026-05-06 16:16:13.231,0,10,10,0.00,0.1089,0.0000,1.8255,3.7893,0.0000,-0.2053,0.3947,21.9894
2026-05-06 16:16:13.731,0,10,10,0.00,-0.0001,-0.0001,1.8268,3.7933,0.0000,-0.1732,0.4268,25.7667
2026-05-06 16:16:14.231,0,10,10,0.00,-0.0745,0.0001,1.8247,3.7871,0.0000,-0.1626,0.4374,25.7667
2026-05-06 16:16:14.731,0,10,10,0.00,-0.2450,-0.0001,1.8075,3.7474,0.0000,-0.1592,0.4408,19.1224
2026-05-06 16:16:15.231,0,10,10,0.00,-0.4101,0.0000,1.7583,3.6801,0.0000,-0.1581,0.4419,4.2274
2026-05-06 16:16:15.731,0,10,10,0.00,-0.4486,0.0001,1.6665,3.6177,0.0000,-0.2603,0.3397,-18.3218
2026-05-06 16:16:16.231,0,9,10,0.00,-0.4498,0.0000,1.5688,3.5955,0.0000,-0.3828,0.2172,-41.3133
2026-05-06 16:16:16.731,0,10,10,0.00,-0.3854,0.0000,1.4520,3.6146,0.0000,-0.4229,0.1771,-64.6148
2026-05-06 16:16:17.231,0,10,10,0.00,-0.0734,0.0001,1.4069,3.6369,0.0000,-0.4361,0.1639,-81.8386
2026-05-06 16:16:17.731,0,10,10,0.00,-0.0001,0.0000,1.4066,3.6371,0.0000,-0.4404,0.1596,-83.0294
2026-05-06 16:16:18.231,0,10,10,0.00,0.0000,0.0004,1.4066,3.6371,0.0000,-0.4418,0.1582,-83.0294
2026-05-06 16:16:18.731,0,10,10,0.00,0.0001,0.0000,1.4066,3.6371,0.0000,-0.4423,0.1577,-83.0294
2026-05-06 16:16:19.231,0,10,10,0.00,0.0001,-0.0004,1.4066,3.6371,0.0000,-0.4424,0.1576,-83.0294
2026-05-06 16:16:19.731,0,10,10,0.00,0.0001,-0.0001,1.4066,3.6371,0.0000,-0.4425,0.1575,-83.0294
2026-05-06 16:16:20.231,0,10,10,0.00,0.0000,0.0000,1.4066,3.6371,0.0000,-0.4425,0.1575,-83.0294
2026-05-06 16:16:20.731,0,10,10,0.00,-0.0001,0.0000,1.4066,3.6371,0.0000,-0.4425,0.1575,-83.0294
2026-05-06 16:16:21.231,0,10,10,0.00,-0.0148,0.0000,1.3979,3.6427,0.0000,-0.4425,0.1575,-85.1719
2026-05-06 16:16:21.731,0,10,10,0.00,0.0745,-0.1009,1.4105,3.6339,0.0000,-0.4425,0.1575,-86.5379
2026-05-06 16:16:22.231,0,10,10,0.00,0.2423,-0.2967,1.4901,3.5748,0.0000,-0.4425,0.1575,-88.1974
2026-05-06 16:16:22.731,0,10,10,0.00,0.4023,-0.4486,1.6277,3.4623,0.0000,-0.4425,0.1575,-90.5678
2026-05-06 16:16:23.231,0,10,10,0.00,0.4458,-0.4440,1.7972,3.3158,0.0000,-0.4425,0.1575,-91.4848
2026-05-06 16:16:23.731,0,10,10,0.00,0.4474,-0.4629,1.9668,3.1690,0.0000,-0.4425,0.1575,-91.7792
2026-05-06 16:16:24.231,0,10,10,0.00,0.4507,-0.4478,2.1354,3.0216,0.0000,-0.4425,0.1575,-91.5386
2026-05-06 16:16:24.731,0,10,10,0.00,0.4431,-0.4132,2.3007,2.8784,0.0000,-0.4425,0.1575,-90.2254
2026-05-06 16:16:25.231,0,10,10,0.00,0.4492,-0.4538,2.4711,2.7364,0.0000,-0.4425,0.1575,-89.1093
2026-05-06 16:16:25.731,0,10,10,0.00,0.4473,-0.4477,2.6440,2.5917,0.0000,-0.4425,0.1575,-89.2991
2026-05-06 16:16:26.231,0,10,10,0.00,0.4462,-0.4487,2.8148,2.4491,0.0000,-0.4425,0.1575,-89.2490
2026-05-06 16:16:26.731,0,10,10,0.00,0.4426,-0.4507,2.9878,2.3041,0.0000,-0.4425,0.1575,-89.5233
2026-05-06 16:16:27.231,0,10,10,0.00,0.4492,-0.4415,3.1578,2.1609,0.0000,-0.4425,0.1575,-89.1736
2026-05-06 16:16:27.731,0,10,10,0.00,0.4469,-0.4564,3.3292,2.0183,0.0000,-0.4425,0.1575,-89.1399
2026-05-06 16:16:28.231,0,10,10,0.00,0.4486,-0.4507,3.5023,1.8730,0.0000,-0.4425,0.1575,-90.3359
2026-05-06 16:16:28.731,0,10,10,0.00,0.4503,-0.4413,3.6726,1.7295,0.0000,-0.4425,0.1575,-89.8260
2026-05-06 16:16:29.231,0,10,10,0.00,0.4504,-0.4593,3.8446,1.5862,0.0000,-0.4425,0.1575,-89.8608
2026-05-06 16:16:29.731,0,10,10,0.00,0.4460,-0.4461,4.0167,1.4421,0.0000,-0.4425,0.1575,-89.9264
2026-05-06 16:16:30.231,0,10,10,0.00,0.4468,-0.4445,4.1873,1.3000,0.0000,-0.4425,0.1575,-89.4927
2026-05-06 16:16:30.731,0,10,10,0.00,0.4496,-0.4639,4.3603,1.1565,0.0000,-0.4425,0.1575,-89.6246
2026-05-06 16:16:31.231,0,9,10,0.00,0.4475,-0.4422,4.5333,1.0110,0.0000,-0.4425,0.1575,-89.9419
2026-05-06 16:16:31.731,0,10,10,0.00,0.4228,-0.4211,4.6991,0.8719,0.0000,-0.4425,0.1575,-89.5061
2026-05-06 16:16:32.231,0,10,10,0.00,0.4515,-0.4668,4.8702,0.7289,0.0000,-0.4425,0.1575,-89.7214
2026-05-06 16:16:32.731,0,10,10,0.00,0.4468,-0.4379,5.0414,0.5843,0.0000,-0.4425,0.1575,-89.8046
2026-05-06 16:16:33.231,0,10,10,0.00,0.4468,-0.4451,5.2113,0.4418,0.0000,-0.4425,0.1575,-89.3890
2026-05-06 16:16:33.731,0,10,10,0.00,0.4475,-0.4583,5.3847,0.2962,0.0000,-0.4425,0.1575,-89.7336
2026-05-06 16:16:34.231,0,10,10,0.00,0.4500,-0.4396,5.5549,0.1517,0.0000,-0.4425,0.1575,-89.4799
2026-05-06 16:16:34.731,0,10,10,0.00,0.2282,-0.4432,5.7048,0.0209,0.0000,-0.4425,0.1575,-89.7998
2026-05-06 16:16:35.231,0,10,10,0.00,0.3863,-0.4609,5.8285,-0.1223,0.0000,-0.4425,0.1575,-100.7642
2026-05-06 16:16:35.731,0,10,10,0.00,0.3087,-0.4393,5.9550,-0.2900,0.0000,-0.4425,0.1575,-101.9508
2026-05-06 16:16:36.231,0,10,10,0.00,0.2605,-0.4601,6.0363,-0.4332,0.0000,-0.0000,0.0000,-111.8299
2026-05-06 16:16:36.731,0,10,10,0.00,0.0757,-0.4313,6.0917,-0.5910,0.0000,-0.0000,0.0000,-120.1062
2026-05-06 16:16:37.231,0,10,10,0.00,0.1020,-0.4469,6.0943,-0.7110,0.0000,-0.0000,0.0000,-140.1601
2026-05-06 16:16:37.731,0,10,10,0.00,0.2220,-0.4523,6.0520,-0.8656,0.0000,-0.0000,0.0000,-155.7974
2026-05-06 16:16:38.231,0,10,10,0.00,0.2215,-0.4392,5.9781,-1.0036,0.0000,-0.0000,0.0000,-169.2997
2026-05-06 16:16:38.731,0,10,10,0.00,0.3914,-0.4401,5.8567,-1.1562,0.0000,-0.0000,0.0000,-177.6676
2026-05-06 16:16:39.231,0,10,10,0.00,0.4496,-0.4461,5.7145,-1.3206,0.0000,-0.0000,0.0000,-178.7344
2026-05-06 16:16:39.731,0,10,10,0.00,0.3940,-0.4437,5.5690,-1.4885,0.0000,-0.0000,0.0000,-178.9370
2026-05-06 16:16:40.231,0,10,10,0.00,0.0788,-0.1449,5.4832,-1.5820,0.0000,-0.0000,0.0000,178.1895
2026-05-06 16:16:40.731,0,10,10,0.00,-0.0001,-0.0223,5.4778,-1.5874,0.0000,-0.0000,0.0000,176.8656
2026-05-06 16:16:41.231,0,10,10,0.00,0.0000,0.0000,5.4774,-1.5877,0.0000,-0.0000,0.0000,176.8656
2026-05-06 16:16:41.731,0,10,10,0.00,-0.0520,0.0315,5.4812,-1.5841,0.0000,-0.0000,0.0000,176.8656
2026-05-06 16:16:42.231,0,10,10,0.00,-0.2229,0.1994,5.5300,-1.5387,0.0000,-0.0000,0.0000,174.4067
2026-05-06 16:16:42.731,0,10,10,0.00,-0.0018,0.2971,5.6084,-1.4637,0.0000,-0.0000,0.0000,176.9502
2026-05-06 16:16:43.231,0,10,10,0.00,0.0471,-0.0377,5.6231,-1.4451,0.0000,-0.0000,0.0000,-172.0553
2026-05-06 16:16:43.731,0,10,10,0.00,0.1978,-0.1589,5.5918,-1.4919,0.0000,-0.0000,0.0000,-170.3303
2026-05-06 16:16:44.231,0,10,10,0.00,0.1559,-0.2296,5.5269,-1.5926,0.0000,-0.0000,0.0000,-168.5966
2026-05-06 16:16:44.731,0,10,10,0.00,-0.0035,-0.0165,5.5125,-1.6137,0.0000,-0.0000,0.0000,-173.3759
2026-05-06 16:16:45.231,0,10,10,0.00,0.0000,-0.0421,5.5058,-1.6223,0.0000,-0.0000,0.0000,-173.3759
2026-05-06 16:16:45.731,0,10,10,0.00,-0.0130,0.0054,5.5042,-1.6243,0.0000,-0.0000,0.0000,-174.7589
2026-05-06 16:16:46.231,0,10,10,0.00,-0.1810,0.1593,5.5351,-1.5871,0.0000,-0.0000,0.0000,-176.6528
2026-05-06 16:16:46.731,0,10,10,0.00,0.0069,0.0493,5.5723,-1.5419,0.0000,-0.0000,0.0000,-176.0002
2026-05-06 16:16:47.231,0,10,10,0.00,0.0000,-0.0454,5.5701,-1.5449,0.0000,-0.0000,0.0000,-174.6489
2026-05-06 16:16:47.731,0,10,10,0.00,-0.0021,-0.0157,5.5612,-1.5557,0.0000,-0.0000,0.0000,-177.3412
2026-05-06 16:16:48.231,0,10,10,0.00,-0.0003,0.0004,5.5654,-1.5509,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:48.731,0,10,10,0.00,-0.0003,0.0000,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:49.231,0,10,10,0.00,0.0000,0.0000,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:49.731,0,10,10,0.00,0.0000,0.0000,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:50.231,0,10,10,0.00,0.0000,0.0001,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:50.731,0,10,10,0.00,0.0000,0.0001,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:51.231,0,10,10,0.00,0.0000,0.0000,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:51.731,0,10,10,0.00,0.0001,-0.0001,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:52.231,0,10,10,0.00,0.0000,0.0004,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:52.731,0,10,10,0.00,0.0000,-0.0003,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:53.231,0,10,10,0.00,0.0001,0.0000,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:53.731,0,10,10,0.00,0.0000,-0.0001,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:54.231,0,10,10,0.00,-0.0001,0.0000,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:54.731,0,10,10,0.00,0.0000,0.0000,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:55.231,0,10,10,0.00,0.0000,-0.0001,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:55.731,0,10,10,0.00,-0.0003,0.0000,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:56.231,0,10,10,0.00,0.0001,0.0000,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:56.731,0,10,10,0.00,0.0000,0.0003,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
2026-05-06 16:16:57.231,0,10,10,0.00,0.0001,0.0000,5.5673,-1.5488,0.0000,-0.0000,0.0000,-178.6711
